微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
P0owndsd5,#金价回落##金价连跌投资金销售火热#金条卖完不停补货】#金价连跌5天创两月新低#近期，国际金价出现高位回落。价格的下跌使得商场销量出现了一定程度的提升。近期黄金价格的下降，短期并未带来黄金饰品的销售上涨，但在周内想要变现黄金的消费者也明显增多。广东广州某商场业内人士表示：首饰金销量上升了10%，投资金尤其是一克重的金豆豆非常受欢迎。金条方面，10克、20克、50克基本上卖完后又进货，不停地补货。 ,,无,无,无,2024-11-15 11:55,iPhone 13,0,0,0
P0owgk5D1,#中国航展##苏57在中国航展收获首个外贸订单#【中国航展｜#俄罗斯宣布获得首个苏57出口合同#，但未透露具体国家】据澎湃新闻：根据俄罗斯塔斯社11月13日报道，俄国防出口公司总经理亚历山大·米赫耶夫（Alexander Mikheyev）在航展期间表示，俄罗斯已与外国客户签署了首批苏-57E战斗机的出口合同。这是俄罗斯官方机构首次承认其第五代多用途战斗机获得了外国客户的认可。但米赫耶夫没有透露具体买家。这也引起了外界的猜测 ,,无,无,无,2024-11-15 11:55,iPhone 13,0,0,0
P0ovV85NR,#记者采访遇袭#【#两名调查记者采访时遇袭手机被抢#，新华社《经济参考报》：人暂时安全】#经济参考报回应记者采访时遇袭# 11月14日下午，有知情人士爆料，在安徽合新高铁中铁七局施工现场，新华社《经济参考报》调查记者王文志、程子龙遭遇袭击，除了记者手机被抢夺外，王文志本人右手受伤。  ,,无,无,无,2024-11-15 11:54,iPhone 13,0,0,0
P0ovQ6GFK,#国足赢了#厦门见！国足赢球后连夜回国，伊万微笑挥手，张玉宁一瘸一拐&李磊坐轮椅  ,,无,无,无,2024-11-15 11:54,iPhone 13,0,0,1
P0ogXxO7f,#特朗普#【共和党锁定美国国会控制权 #特朗普三连胜#】当地时间11月13日，据美联社预测，美国共和党在众议院已获得218个席位，锁定众议院的控制权。这也意味着，美国当选总统特朗普2025年入主白宫后，将与共和党拥有白宫、参议院以及众议院的全部掌控权力，实现“全执政”。眼下，特朗普正为重返白宫做准备。届时，这位将成为美国历史上最年长的总统，将如何开启他的“2.0时代”？ ,,无,无,无,2024-11-15 11:17,iPhone 13,0,0,0
P0ogOEMc5,#货车撞劳斯莱斯#【#货车司机儿子说要一个解释#：劳斯莱斯车主博取流量】#劳斯莱斯车主已走保险理赔#近日，广州海珠区一货车撞上劳斯莱斯事件引发持续关注，随着事件发酵，不少网友质疑该事件为“剧本”摆拍。11月14日，货车司机的儿子李先生介绍，目前劳斯莱斯车主又要求走保险理赔，自己的父亲也同意。李先生认为，事故不是“剧本”，但劳斯莱斯车主应该熟悉自己的车况，在明知道车辆经过改装的情况下，还在网上炒作，树立“人美心善”的人设，博取流量，导致家人被网暴，要求对方给出合理的解释。 ,,无,无,无,2024-11-15 11:17,iPhone 13,0,0,0
P0ogJcZLO,#金价回落#【#鲍威尔称美联储不需急于降息##特朗普胜选后金价跌了超6%#】周四，美国公布的10月生产者价格指数PPI同比涨幅有所反弹，投资者认为美联储抗击通胀的道路仍面临挑战，加上隔夜美联储主席鲍威尔的讲话打击了市场对于激进降息的预期，美国三大股指全线下跌。其中，道指下跌0.47%，标普500指数下跌0.60%，纳指下跌0.64%。 ,,无,无,无,2024-11-15 11:17,iPhone 13,0,0,0
P0ogD1RJQ,#广州车展#【#雷军将参加广州车展#】#今年的广州车展有哪些看点##2024广州车展直击#  11月12日晚间，在小米汽车新一期答网友问中，官方透露：在11月15日举办的广州车展上，小米汽车将首次向公众展示刚在纽北完成圈速挑战的小米SU7 Ultra Prototype原型车。小米SU7 Ultra量产版也将首次与公众见面。  ,,无,无,无,2024-11-15 11:17,iPhone 13,0,0,0
P0oghCpr5,#国足赢了#昨晚国足赢了巴林，你看，今天各大论坛祥和的一批，类似于刚娶了白富美的心情。这说明啥？说明男性对于自己的白月光，永远会敞开心扉随时下跪。太纯了，令人动容。  ,,无,无,无,2024-11-15 11:16,iPhone 13,0,0,1
P0ofZvq7f,#记者采访遇袭##新华社记者采访被打三大疑问待解#【记者采访被打事件：三大疑问让人不解让人愤怒】11月14日，安徽合新高铁中铁七局施工现场，新华社《经济参考报》调查记者王文志、程子龙遭遇袭击。#中铁七局发布新华社记者遇袭声明#  ,,无,无,无,2024-11-15 11:15,iPhone 13,0,0,0
P0nOJo9md,#秘鲁#北京时间11月20日周三早上8点，在糖果盒体育场，阿根廷对阵秘鲁的比赛会是梅西本年度最后一场比赛！世界杯美洲杯双料冠军球迷说好的享受足球呢  ,,无,无,无,2024-11-15 10:08,iPhone 13,0,0,0
P0nOBuVwp,#射雕英雄传#现在电影越来越回去了 是没啥好题材可以拍了嘛 怎么还在上射雕英雄传呢  ,,无,无,无,2024-11-15 10:08,iPhone 13,0,0,1
P0nOv9Tvi,#雷军#来参加小鹏p7+交付仪式，结束后雷总惊喜现身小鹏展台，新能源一家亲！！  ,,无,无,无,2024-11-15 10:07,iPhone 13,0,0,0
P0nOlfVz1,#中国航展#中国汽车和中国航天再度联合，这次仰望U8现身珠海航展，这次U8是珠海航展珠海论坛的官方接待用车+保障车，接待国际顶尖的航天航空专家、人才。这是对我们中国汽车的认可，期待越来越多的重要岗位用上我们的中国汽车。  ,,无,无,无,2024-11-15 10:07,iPhone 13,0,0,1
P0nOdq0C8,#李子柒非遗#这一刻，李子柒含金量还在上升！她回归的第一个视频是关于漆器的，不止寓意着子柒回归，更是再度向世界证明，漆器是中国的！  ,,无,无,无,2024-11-15 10:07,iPhone 13,0,0,1
P0nO5spkK,#国足赢了##苏醒说国足2026还有戏#苏醒说国足2026还有戏，这不仅是对国足的一份期待，更是对足球梦的不懈追求。只要国足坚持努力，不断提升实力，未来确实可期。关键在于改革与创新，相信国足能逐步走出困境，迈向辉煌  ,,无,无,无,2024-11-15 10:06,iPhone 13,1,0,1
P0nwS0Hqo,#雷军#雷军揭幕小米 SU7 Ultra 原型车，没有整备，没有清洗，直接运上广州车展展台。  #42how##小米su7##新能源汽车#  ,,无,无,无,2024-11-15 09:24,iPhone 13,0,0,1
P0nwL0Ktw,#papi酱##papi酱说李行亮不哄了# 不哄了的原因，是李行亮自己也不知道自己的想法了。这个地方的灵魂问题是：你能不能既爱一个人，又对他/她有意见？🌟答案是肯定的，你可以。世界上没有两个人是能完美契合的，在一起是需要磨合需要耐心需要包容的。🧐真正的问题在于，两个人是不是都想解决问题？单方面的努力，在这样的关系中是无效的。就假如李行亮想哄，也需要麦琳接受这个“哄”。才算是一次有效的沟通。 ,,无,无,无,2024-11-15 09:24,iPhone 13,0,0,1
P0nwDuCFk,#中国航展##广东航展摄影师装备有多豪华# 航展是大炮盛宴，摄影师不可能同时拥有50-1000的镜头！#你想去拍一次中国航展吗##中国航展#  ,,无,无,无,2024-11-15 09:23,iPhone 13,0,0,0
P0nwvDCQb,#秘鲁#从高耸入云的安第斯山脉，到辽阔的亚马逊雨林，再到迷人的海岸线，秘鲁的自然景观让各地游客流连忘返。 自然与历史在这里交融，让人仿佛穿越时空，回到了那个辉煌的印加帝国时代。  ,,无,无,无,2024-11-15 09:23,iPhone 13,0,0,0
P0nwn7V6p,#李子柒非遗##李子柒说满园春色才是春# 这让我想到了前段时间《黑神话悟空》刚出来的时候，几个人都出来说抄袭他们的作品，后来都证明就是蹭热度，再对比一下李子柒面对模仿者的态度，真的是高下立判啊！  ,,无,无,无,2024-11-15 09:23,iPhone 13,1,0,1
P0nwhm5GX,#小巷人家#《小巷人家》的小说太好看了！太细致了！那个日新月异的时代，毕业，家庭种种问题和现在又何其相似，真希望我是在上学时间读到这本书。  ,,无,无,无,2024-11-15 09:22,iPhone 13,0,0,2
P0nwa6IJs,#国足赢了#祝贺中国队！ 以前可爱看电视体育赛事了，现在连电视都很少看，想想还蛮怀念那个时候。  ,,无,无,无,2024-11-15 09:22,iPhone 13,0,0,1
P0nciv0cH,#法定假日增加#假日增加两天这个只是国家发放的福利之一，接下来的一年里，还会有各种福利政策。我在上个月也说过这事，接下来一年里：政策放宽、福利增加、战争减少、局势缓解、大力发展经济、合作共赢。  ,,无,无,无,2024-11-15 08:33,iPhone 13,0,0,0
P0nc6CriW,#李子柒非遗#李子柒三年前接受采访的视频也火了，她回应海内外出现大量模仿者，“一枝独秀并不是好的，满园春色才是春。海外有多少粉丝，对我来说就是个数字。看了那么多评论后，感动我的真的蛮多的。我真的觉得他们可能太喜欢我们中国了吧。不管是我们国内还是在国外，他们拍的东西、展示的内容，其实都是在展示它的美。”#李子柒非遗# ,,无,无,无,2024-11-15 08:33,iPhone 13,0,0,0
P0nbZru1W,#国足赢了##国足1比0巴林队#赢了是好事，有机会还是好事  ,,无,无,无,2024-11-15 08:33,iPhone 13,0,0,1
P0mMPlaUt,#秘鲁#【你知道吗？#秘鲁是土豆原产地#】#80秒带你走进魅力秘鲁# 秘鲁全国划分为26个一级行政区，包括24个省、卡亚俄宪法省和利马省，首都为利马。矿业和农业是秘鲁的支柱产业，根据统计，2023年秘鲁出口量领先的农产品包括葡萄、蓝莓、牛油果、藜麦等。此外秘鲁被誉为土豆的“老家”。  ,,无,无,无,2024-11-15 07:31,iPhone 13,0,0,1
P0mMG51Ui,#A股行情##A股机构举报游资传闻是怎么回事# 行情好的时候，各路消息皆是利好， 行情衰的时候，新闻传闻皆是利空  ,,无,无,无,2024-11-15 07:30,iPhone 13,0,0,0
P0mMngTKV,#中国航展#【 韩国是中国武器外贸最大对手 】 九辆 K2 坦克、十二门 K9 火炮和八门 K239 MRLS 被交付给波兰。 截至目前，180辆K2坦克已交付71辆，212辆K9自行榴弹炮已交付120辆，218套K239远程火箭炮模块已交付54套。  ,,无,无,无,2024-11-15 07:29,iPhone 13,0,0,0
P0mMf65CL,#李子柒非遗#李子柒用三年的时光做了什么？1.陪奶奶，搞不过资本，那就不搞，正好有时间带奶奶出去走走，看看外面的世界。2.睡瞌睡，把前几年熬夜剪辑短视频的休息时间睡回来。3.去了20多个省，拜访了100多位非遗传承人和文化工作者。4.思考，一直在想自己在非遗文化这方面还能够做些什么。5.做漆器做到破防，最后刻的雕漆隐花失败了，做出来的漆器只有金线，没有图案。6.做视频，做漆器视频时，与摄影师和助理都皮肤过敏了，最后一起去医院打抗敏针。 ,,无,无,无,2024-11-15 07:29,iPhone 13,0,0,0
P0jqg6l6L,#雷军#无论刚刚复出就恢复巅峰时刻的李子柒，还是雷军雷布斯，两个人受到粉丝长期追捧和喜欢的原因之一就是真诚，真诚是网红可持续发展的必杀技。  ,,无,无,无,2024-11-14 22:57,iPhone 13,0,0,0
P0jq3B1TK,#中国航展#来自苏57传奇飞行员对歼35的赞许:  俄罗斯苏-57传奇飞行员: 歼-35A的研发与舰载能力令人惊叹中国第五代战机的研发速度、设计制造以及迅速列装部队的过程令人惊叹！ 俄罗斯苏-57传奇飞行员: 歼-35A的研发与舰载能力令人惊叹 舰载机可以说是航空领域的巅峰之作！  ,,无,无,无,2024-11-14 22:56,iPhone 13,1,0,0
P0jpKoHAq,#李子柒非遗#李子柒的受欢迎，我认为不仅仅是因为她的视频制作精良、内容独特，更在于她所展现的一种生活态度——简单、纯粹、自给自足。李子柒的走红，并非偶然。她所代表的，是一种对美好生活的向往，一种对传统文化的尊重，更是一种对内心世界的深度探索。在这个充满变数的时代，她的存在如同一盏明灯，照亮了人们内心深处对简单、纯净生活的渴望。 ,,无,无,无,2024-11-14 22:55,iPhone 13,0,0,1
P0hVqCc1Q,#金价回落#【#黄金价格创两个月新低##黄金跌上热搜#】11月14日早间，“黄金”相关话题冲上微博热搜。黄金期现价格继续回落。现货方面，黄金价格已失守2600美元/盎司，创下两个月新低；黄金期货价格也延续跌势，截至11月13日收盘，COMEX黄金期货跌1.07%报2578.4美元/盎司。专家分析，特朗普胜选后，美国国债收益率上升和美元走强，黄金对投资者吸引力有所下降 ,,无,无,无,2024-11-14 19:08,iPhone 13,0,0,0
P0hVk7hC4,#陈梦#在#竞燃之夜红毯# 上，有一个酷炫的大家伙，成为全场最佳出片打卡地极具科技感的外形，搭配简洁的设计语言，诠释质感与实力。@陈梦-乒乓球 @叫我赵赵赵丽娜 @希林娜依高 等竞体嘉宾、明星艺人携手理想MEGA，相约竞燃现场，聚焦竞体精神，尽显时代锋芒  ,,无,无,无,2024-11-14 19:08,iPhone 13,3,0,1
P0hVb4kot,#中国航展#最近最火的展会应该就是被誉为“中东双十一购物节”的珠海航展，其实这个展会的全称是：“中国国际航空航天博览会”也是中国唯一的国际性专业航空航天展览。规模和重要性都是在国际上都是TOP级的，与此同时还有一个面向航空航天顶级专业人士的高峰论坛---珠海论坛同期举行。既然是重要的国际活动，接待用车也就成了大家关注的细节。 ,,无,无,无,2024-11-14 19:07,iPhone 13,0,0,0
P0hV5aOd3,#李子柒非遗#李子柒回归了，停更了三年，一回来就是热点，甚至一直到现在她都是中国对外文化宣传的顶流，她是怎么做到的呢？#李子柒评论区 世界大和谐#  ,,无,无,无,2024-11-14 19:07,iPhone 13,0,0,1
P0hkj9Own,#世界糖尿病日#【当心！这种病越来越年轻化了】11月14日是第18个“联合国糖尿病日”，医生提醒要及时筛查尽早防治。“现如今，工作节奏加快、工作压力增大，使得糖尿病发病的年龄也逐渐年轻化。”金山医院内分泌科主治医师冯永浩提醒市民，即使发现自己得了糖尿病，也不要过度悲观，一定要保持正确的认知态度。悲观情绪会增加压力水平，干扰血糖控制，导致病情恶化。相反，积极的态度和乐观的情绪可以帮助更好地应对糖尿病，促进身心健康 ,,无,无,无,2024-11-14 17:37,iPhone 13,0,0,1
