微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
OFCDYamIS,#中方坚决反对菲律宾颁布所谓海洋区域法#【#中方坚决反对菲律宾颁布所谓海洋区域法#】#黄岩岛是我国固有领土#11月10日，外交部发言人就中国政府公布黄岩岛领海基点基线答记者问。问：中国政府今日发表声明，公布了黄岩岛的领海基线。此举是否系针对菲律宾出台“海洋区域法”的反制措施？答：黄岩岛是中国固有领土。中国政府根据《联合国海洋法公约》等国际法及《中华人民共和国领海及毗连区法》，划定并公布黄岩岛领海基线，是中国政府依法加强海洋管理的正常举措，符合国际法和国际惯例。菲律宾颁布所谓“海洋区域法”，企图以国内立法形式固化南海仲裁案非法裁决，把中国黄岩岛和南沙群岛大部分岛礁及相关海域非法纳入其海洋区域，严重侵犯中方在南海的领土主权和海洋权益。中方对此坚决反对，将继续依法采取一切必要措施，坚定捍卫国家领土主权和海洋权益。 （人民日报） ,,无,无,无,2024-11-10 16:31,无,1,0,0
OFCh4l2Jw,#郑钦文3个关键词总结本赛季#当地时间9日，中国选手郑钦文@郑钦文Ana 在WTA年终总决赛女子单打决赛中夺得亚军。赛后，她接受采访时表示：“如果会有更多的朋友因为我喜欢上网球，那么可能这就是我站在球场上最终的意义”。她还用“刺激、惊险、未知”三个关键词总结了自己的2024赛季。  ,,无,无,无,2024-11-10 15:34,无,0,0,0
OFAe8FAxe,#涵艺说TES围绕双C重组#冬转倒计时10天，TES即将围绕双C进行重组。涵艺：JackeyLove不可能去iG，他要留队的，Creme和JackeyLove都有合同，所以滔搏应该是围绕双C进行重组。最后可能拿到的阵容是Meiko、小天，上路是呼吸吧，我觉得369留在滔搏的可能性不是很，而且Meiko也不一定，他属于那种有很多队要去争的选手，有机会加入LPL前二的队伍，去WBG也好，回EDG也好，选择很多，辅助位置最热门的选手就是Meiko和Missing。 ,,无,无,无,2024-11-10 10:22,iPhone客户端,0,0,0
OFzvk3pJR,#夜骑开封被按下暂停键#【#夜骑开封的共享单车被倒卖#：售价20-50元】11月8日，河南郑州，有网友发视频称，“夜骑”开封的共享单车被人倒卖，售价20-50元不等，有倒卖者称：“我从远处拉来做公益，他们愿意给钱我收不收？”有网友表示，现场也有交警在发现情况之后迅速阻止其行为，也有网友表示共享单车公司调度员也在现场监督。#郑州发布交通管制通告# ,,无,无,无,2024-11-10 08:31,iPhone客户端,4,3,2
OFzirkmK2,韩宝仪《冬恋》🎵经典的旋律，情意绵绵的歌声让人陶醉～ 辽阔草原锡林郭勒的微博视频  ,,无,无,无,2024-11-10 07:59,辽阔草原锡林郭勒超话,22,21,9
OFz8DaRRV,#大学生夜骑#【#开封喊话夜骑要激情更要平安#】#开封倡议骑行别扎堆也不必深夜#11月8日深夜，大学生骑行开封热情再次高涨，让全国网友见证了青春的肆意挥洒。然而，拥挤的骑行队伍占用快车道，郑开大道一路拥堵。青春尽显狂欢的同时，越来越多的人开始担心扎堆骑行的安全隐患。对此，开封喊话夜骑大学生：骑行不必扎堆，也不必深夜，只要永葆热情，青春永不散场。#郑开大道郑州段非机动车道临时禁行#（开封融媒） ,,无,无,无,2024-11-10 07:35,无,2,2,0
OFz8ndrQd,#夜骑开封被按下暂停键#【#夜骑开封的共享单车被倒卖#：售价20-50元】11月8日，河南郑州，有网友发视频称，“夜骑”开封的共享单车被人倒卖，售价20-50元不等，有倒卖者称：“我从远处拉来做公益，他们愿意给钱我收不收？”有网友表示，现场也有交警在发现情况之后迅速阻止其行为，也有网友表示共享单车公司调度员也在现场监督。#郑州发布交通管制通告# ,,无,无,无,2024-11-10 07:35,无,1,1,0
OFz881zKB,#大学生夜骑##夜骑开封被按下暂停键#【#夜骑开封的共享单车被倒卖#：售价20-50元】11月8日，河南郑州，有网友发视频称，“夜骑”开封的共享单车被人倒卖，售价20-50元不等，有倒卖者称：“我从远处拉来做公益，他们愿意给钱我收不收？”有网友表示，现场也有交警在发现情况之后迅速阻止其行为，也有网友表示共享单车公司调度员也在现场监督。#郑州发布交通管制通告# ,,无,无,无,2024-11-10 07:34,无,1,0,0
OFyUNBnrx,#青春夜骑要passion并非没有代价##夜骑开封被按下暂停键#近期，“夜骑开封”爆火全网。11月8日晚间，夜骑又迎来一波新高潮。然而，由于夜骑人数过多，8日深夜，郑开大道出现交通拥堵。9日夜骑队伍散去后，郑开大道遗留下很多垃圾。11月9日，美团单车、哈啰单车、青桔单车运营公司联合发布《郑州共享单车使用联合公告》，明确指出，超区骑行将锁车。 ,,无,无,无,2024-11-10 07:01,iPhone客户端,5,1,0
OFyU78XW6,#郑钦文开始赛前热身#截至总决赛之前，郑钦文今年已轰出406个ace球，排名女子网坛第一；高芙则发出了407个发球双误，排名女子网坛第一。对高芙来说，双误是近期困扰她最大的技术环节；对发球强势的郑钦文来说，这大概率会成为两人分出胜负的关键技术环节。  ,,无,无,无,2024-11-10 07:00,iPhone客户端,0,0,0
OFyU5ubDJ,#留给郑钦文的山不多了#这一度让人觉得，首次参加总决赛的郑钦文，离总决赛冠军又近了一步，因为毕竟此前郑钦文对阵萨巴伦卡5战皆负。后者堪称郑钦文职业生涯最大“苦主”，被比作郑钦文“必须跨过的山”。#郑钦文对战高芙#无论今晚结果如何，郑钦文跻身世界一流高手，已是不争的事实。放眼整个职业高手圈子，留给郑钦文的“山”不多了。 ,,无,无,无,2024-11-10 07:00,iPhone客户端,0,0,0
OFuTFol7y,#大学生夜骑#【#青春没有售价但并非只有夜骑#】#郑开大道郑州段非机动车道临时禁行# 又是周末，又是十万学生军夜骑开封。青春没有售价。四个馋丫头引发一场时下最热的“体育运动”：夜骑开封；连夜修自行车指示牌，交警全程引导，免费大巴送大学生去火车站，郑州、开封两地的多部门，也在全力护航。#郑州大学生再次夜骑开封# ,,无,无,无,2024-11-09 20:47,无,1,0,0
OFpvPjYL9,#律师谈黄晓明被索要天价分手费##刘大锤要曝黄晓明叶珂猛料#11月7日晚，黄晓明被曝和叶珂分手并被索要2.7亿元分手费一事冲上热搜。11月8日，潇湘晨报记者注意到，最早爆料此事、称黄晓明遭遇“杀猪盘”并被索要2.7亿分手费的博主已经删除相关微博。此外，曾在朋友圈爆料相关内容的一名网友更新朋友圈称，自己此前所说只是道听途说，发布的是不实信息，自己已经接到律师函。截至目前，黄晓明及叶珂均未对此事有公开回应。 ,,无,无,无,2024-11-09 07:05,iPhone客户端,0,0,0
OFpvg4K4m,#人在工作中能捅多大娄子#这么多年了，没什么拿得出手的成绩，就一些零零散散的感悟，给新老师尤其是男老师提个醒：1.你能力再强，学历再牛都不重要，重要的是要走的长远，多熬走几任校长，你就是老人2.事情做多做少是否添彩不重要，甚至没做没成绩也不重要，重要的是态度要好3.只要不是作风问题（尤其注意跟女学生保持距离），没有贪腐问题，不出人命，多大的事儿都不叫事儿4.至于灵岛培养不培养你，更不重要。（河边奶爸 ） ,,无,无,无,2024-11-09 07:04,iPhone客户端,1,0,0
OFpuukbYL,#闫安为王楚钦发声#闫安：首先（王楚钦）他的世界第一是他一板一板打出来的，并不是说谁给他捧到这个位置的“能够有这样的成绩 能够被这么多人喜欢和认可”我觉得是他自己的实力去打到这个位置的，大家都会有一个所谓的低谷期，因为我觉得没有运动员能够一上来就可能保持顶峰到他自己的职业生涯结束，所以我觉得大家也给他一些时间，给他一些宽容，然后让他好好去调整再去重新出发。 ,,无,无,无,2024-11-09 07:02,iPhone客户端,0,0,0
OFpurvG2I,#落地的苏57被当成了遮阳伞#第十五届中国航展于2024年11月12日至11月17日举办，不少飞机已经抵达珠海，开始了试飞。在现场有网友拍下有趣的一幕，一架苏-57正停靠在旁边，俄罗斯工作人员将其当作“遮阳伞”，伸个懒腰再打个哈欠松弛感满满。网友评论：“给他们上碟花生米，记我账上。”#这届中国航展太passion了# ,,无,无,无,2024-11-09 07:02,iPhone客户端,1,0,0
OFg4Q5bB8,#立冬是一年最适合进补的时节#立冬不仅是冬天的开始，更是享受丰收，休养生息的时节。自古便有谚语“立冬补冬，补嘴空”一说。在不同的地域，立冬要吃的食物也不尽相同。黄河流域以北的地区，偏爱饺子和羊肉汤；在江苏，人们会用豆沙、萝卜、猪油、酱油混合成馅做成团子来吃；在闽南，老姜片和香油焖成的姜母鸭，不干不柴，醇厚浓郁，可以滋阴降火，抵御寒冷。 ,,无,无,无,2024-11-08 07:04,iPhone客户端,3,0,2
OFg40kbKf,#迪士尼娃娃不足2斤被收81元运费#小徐（化名）在上海迪士尼官方旗舰店花2千买玲娜贝儿周边，发现加起来不到2斤的棉花娃娃，运费居然要81元？平台却回复称，觉得贵可以选择其他没有运费的店铺。也有不少网友反映，迪士尼的运费普遍很贵，从20元到80元都有。目前，官方旗舰店回应部分网友可以申请售后补差价。你觉得迪士尼运费合理吗？ ,,无,无,无,2024-11-08 07:02,iPhone客户端,0,0,0
OFg39dmkO,#哈尔滨涉黑副局长前妻死于枪击#知情人士称，于涛前妻的家人早年曾就枪击事件持续控告。于涛在公安系统晋升期间，公安系统内部也有过针对于涛前妻被枪击致死事件的举报，对于这件枪击事件，公安内部曾调查过多次。接近张绪霞的人士称，于涛被带走调查时，张绪霞正在国外陪女儿上学，目前仍未归案。（界面新闻） ,,无,无,无,2024-11-08 07:00,iPhone客户端,0,0,0
OFg38hUWT,#北京的冬天今年迟到了#（11月7日）是冬季第一个节气立冬，它的到来意味着寒冷季节的开始。此时，冷空气活动更加频繁，进入一年中降温最猛的时段，入冬进程也开始加速，冬季前沿会抵达黄淮北部、秦岭、川西高原一带。常年立冬时节，我国北方大部已进入冬天，全国型寒潮也会频繁出现，华北地区可能会迎来初雪。 ,,无,无,无,2024-11-08 07:00,iPhone客户端,0,0,0
OF9DN5t7H,#蜂花删除争议性动态#【#蜂花广告被质疑刻意丑化女性#】#蜂花就真假闺蜜宣传道歉# 11月7日，@蜂花 发布道歉信称，为其账号下近期发布的一篇不当图文内容，郑重道歉。信中表示，此次事件充分暴露出蜂花在内容把控以及审核流程方面存在严重漏洞。蜂花已第一时间启动了全面的整改程序，目前不当图文已删除，并严肃整顿该账号的运营。此前，蜂花在社交平台上发布了题为《看清什么是真假闺蜜》的漫画，并因此登上热搜，引发网友关注和讨论。不少网友质疑上述漫画内容刻意丑化女性。 ,,无,无,无,2024-11-07 14:41,无,1,0,0
OF9DzuPL1,#蜂花 真假闺蜜#【#大批网友涌入蜂花账号要求道歉#】#你接受蜂花的道歉吗#  11月7日，一则”蜂花 真假闺蜜“ 的消息登上热搜，起因是蜂花在官方小红书账号内转载了一篇“看清什么是真假闺蜜”的漫画，其中漫画所配文字引发了网友的热议与抵触。大批消费者涌入蜂花账号评论区，要求道歉。有网友表示品牌应该尊重消费者，弘扬正确价值观。记者查询蜂花账号，发现已无此条内容。致电蜂花官方电话，但截至发稿，暂未成功与蜂花负责部门取得联系。#蜂花发道歉信#  （未来网） ,,无,无,无,2024-11-07 14:40,无,1,0,0
OF8dJgZBv,【#金饰价格重回7字头#，#金饰价格一夜大跌16元每克#】11月6日，国际贵金属市场持续走低，现货黄金大跌近3%，跌破2660美元/盎司。11月7日，国内各大品牌金店金饰价格也应声下跌，周大福足金饰品报价799元/克，较前一日跌去13元；老庙黄金报价为795元/克，大跌16元/克；周生生报价为800元/克，下跌11元/克。#金价跳水了# ,,无,无,无,2024-11-07 11:04,iPhone客户端,2,1,0
OF6Du0HRe,#选调生值得考吗#选调生值得报考，只要符合条件的考生可以进行尝试，给自己未来的发展方向多一个机会。#选调生值得考吗##选调生#选调生考试的好处有以下几点：1.考试难度。选调生考试虽然还是有一定难度，但竞争的剧烈程度还是比普通的公务员招录更低。2.发展空间。选调生进入体制后作为干部人才储备的，能有更多的提升机会，也会给履历增加亮点，个人发展空间十分广阔。 3.工作调动。选调生可以参加专门针对选调生招录的遴选考试，通过遴选能够进入更好的单位，竞争也更小。 ,,无,无,无,2024-11-07 07:02,iPhone客户端,0,0,0
